customer_type,customerid,first_purchase_date,locationid,name,zipcode
B2B,3113,2022-10-20,31,"Kerr, Smith and Reeves",93290
B2B,3114,2024-01-12,32,"Livingston, Garcia and Johnson",94485
B2B,3115,2020-07-03,33,Olson-Hill,98990
B2C,3116,2024-04-11,34,Hale-Armstrong,06396
B2B,3117,2025-03-02,35,"Tapia, Johnson and Allen",25585
B2C,3118,2024-04-29,36,Wolf-Yoder,10608
B2C,3119,2021-09-05,37,Benjamin Inc,93465
B2C,3120,2024-08-22,38,Hammond-Miller,49763
B2C,3121,2023-09-16,39,"Bailey, Evans and Reynolds",15485
B2C,3122,2025-01-19,40,Chapman PLC,59679
B2B,3123,2023-07-20,41,Cameron Inc,14379
B2B,3124,2021-05-19,42,Terrell-Gould,37002
B2B,3125,2021-04-16,43,"Jackson, Nixon and Hanna",90767
B2B,3126,2024-07-31,44,"Baldwin, Collins and Carpenter",87205
B2B,3127,2024-05-16,45,Johnson-Sanders,08765
B2B,3128,2024-04-24,46,"Golden, Barton and Brown",INVALID_25822
B2C,3129,2024-09-08,1,Adams-Greer,33094
B2C,3130,2020-05-08,2,Thompson LLC,83093
B2C,3131,2022-12-17,3,"Stark, Baldwin and Rice",30381
B2C,3132,2025-01-27,4,Kelley and Sons,54102
B2C,3133,2023-05-07,5,Rivera-Knapp,10463
B2B,3134,2025-01-23,6,"Bird, Douglas and Solomon",82650
B2B,3135,2025-04-19,7,"Rodgers, Smith and Wells",34025
B2B,3136,2023-11-24,8,Hughes LLC,92134
B2C,3137,2025-01-25,9,Frederick-Nguyen,07286
B2B,3138,2023-09-06,10,Farrell-Nicholson,56922
B2C,3139,2021-01-17,11,Warner-Benjamin,96443
B2B,3140,2020-05-03,12,Walsh-Fitzgerald,94370
B2C,3141,2021-06-15,13,"Mendoza, Reed and Ward",15883
B2B,3142,2022-06-18,14,Wolf-Mccormick,18256
B2B,3143,2022-03-13,15,"Simon, Smith and Jenkins",64760
B2C,3144,2020-08-12,16,Walters Ltd,01059
B2C,3145,2024-08-16,17,Blanchard LLC,98429
B2B,3146,2021-08-23,18,Salazar-Martin,40956
B2B,3147,2024-06-30,19,"Kaiser, King and Morgan",69500
B2B,3148,2024-02-15,20,"Burgess, West and Thomas",87248
B2B,3149,2023-06-25,21,Holder LLC,53189
B2B,3150,2024-07-26,22,"Anderson, Randall and Taylor",27937
B2C,3151,2023-11-11,23,"Hester, Jimenez and Jones",72661
B2B,3152,2022-07-12,24,Sanders-Berger,03511
B2C,3153,2023-10-16,25,"Conner, Combs and Small",23538
B2B,3154,2025-01-19,26,Johnson and Sons,49996
B2C,3155,2022-10-02,27,"Alvarez, Adams and Smith",97869
B2B,3156,2024-06-18,28,Davidson-Watson,62073
B2C,3157,2024-04-04,29,"Warren, Adams and Dominguez",75699
B2B,3158,2025-02-03,30,Mckinney-Smith,70628
B2B,3159,2024-08-07,31,"Rodriguez, Curry and Hayes",05040
B2C,3160,2025-02-16,32,Lopez Inc,92137
B2B,3161,2024-12-10,33,"Carrillo, Young and Rogers",77558
B2C,3162,2023-04-18,34,Rich-White,01078
B2C,3163,2024-10-22,35,"Phillips, Clayton and Payne",73080
B2C,3164,2020-08-24,36,Bowman-Reyes,63593
B2C,3165,2020-08-18,37,"Davis, Oneill and Rodriguez",18208
B2B,3166,2021-04-03,38,Bauer-Valdez,57477
B2B,3167,2024-05-11,39,Phelps PLC,63699
B2B,3168,2022-07-26,40,Craig PLC,31349
B2C,3169,2023-12-15,41,Howe-Blevins,30365
B2C,3170,2022-12-08,42,Rose-Morgan,83050
B2C,3171,2022-01-22,43,Cook LLC,03037
B2C,3172,2023-09-24,44,Booker LLC,30838
B2B,3173,2021-05-06,45,"Simmons, Lutz and Singh",22533
B2C,3174,2022-05-15,46,"Rodriguez, Smith and Johnson",46508
B2C,3175,2023-03-28,1,Parks-White,15089
B2B,3176,2023-02-13,2,"Kelly, Weber and Collins",07585
B2C,3177,2024-06-03,3,Dickson Ltd,68180
B2B,3178,2023-06-08,4,Thomas-Delgado,69815
B2C,3179,2024-02-19,5,"Flynn, Cameron and Rodriguez",57869
B2B,3180,2024-06-27,6,"Fitzpatrick, Barrett and Mayer",24180
B2C,3181,2024-03-07,7,Parker-Morales,79618
B2C,3182,2021-03-01,8,"Munoz, Wilson and Thompson",69393
B2B,3183,2024-02-18,9,Marshall LLC,75891
B2B,3184,2023-03-07,10,Scott-Luna,24493
B2B,3185,2023-08-19,11,"West, Gonzalez and Davis",85840
B2C,3186,2024-10-23,12,"Wheeler, Manning and Gutierrez",27542
B2B,3187,2022-06-02,13,"Williams, Johnston and White",50495
B2B,3188,2021-05-12,14,Miller-Sloan,05287
B2B,3189,2021-07-27,15,White Group,75228
B2C,3190,2020-09-07,16,Duncan-Valdez,87966
B2C,3191,2021-12-05,17,Sanchez-Hardy,46024
B2C,3192,2024-02-03,18,James PLC,08588
B2B,3193,2022-08-17,19,Larson-Terry,29367
B2B,3194,2021-11-15,20,Davis-Anderson,30321
B2C,3195,2020-10-16,21,Russo-Harmon,74129
B2B,3196,2024-03-04,22,null,13754
B2C,3197,2024-02-21,23,Miller-Reed,INVALID_21897
B2B,3198,2025-04-28,24,"Hill, Salazar and Cortez",10616
B2C,3199,2023-04-04,25,"Walker, Cochran and Gray",INVALID_99457
B2B,3200,2023-12-24,26,Flores-Edwards,39500
B2B,3201,2021-04-16,27,"Russo, Rose and Martin",91270
B2B,3202,2022-03-31,28,"Ellis, Murray and Nolan",23804
B2B,3203,2022-04-14,29,"Allison, Mendoza and Weber",67746
B2B,3204,2025-04-24,30,Flores LLC,41893
B2C,3205,2020-09-21,31,Curry-Edwards,36296
B2B,3206,2022-02-11,32,Tucker-Lang,48641
B2B,3207,2022-03-05,33,Davis Ltd,70769
B2C,3208,2023-04-07,34,"Olsen, Washington and Cohen",37143
B2B,3209,2021-12-03,35,Brock-Evans,34314
B2C,3210,2022-02-06,36,Lyons Group,32721
B2C,3211,2022-07-13,37,"Brown, Rodriguez and Monroe",19928
B2B,3212,2020-06-11,38,Bentley-Gray,21352
B2B,3213,2022-12-07,39,Peterson-Garcia,89692
B2C,3214,2024-04-04,40,Jennings-Molina,52665
B2B,3215,2020-05-31,41,Hamilton Inc,16247
B2B,3216,2020-12-29,42,Green Group,INVALID_17873
B2B,3217,2022-06-20,43,Flowers-Miller,03082
B2B,3218,2023-11-22,44,Glass-Glass,37351
B2C,3219,2024-09-13,45,Montoya Group,21879
B2B,3220,2022-05-25,46,Campbell Inc,61005
B2C,3221,2024-11-27,1,Reed-Waters,57263
B2B,3222,2023-12-20,2,"Holt, Nguyen and Evans",79404
B2C,3223,2023-01-05,3,"Hayes, Bates and Lewis",92369
B2B,3224,2021-07-27,4,Williams-Baker,01332
B2C,3225,2024-05-22,5,Riley Ltd,75557
B2B,3226,2021-06-08,6,Roman and Sons,18808
B2C,3227,2021-05-02,7,"Richardson, Myers and Hill",79653
B2B,3228,2022-11-24,8,Johnson LLC,42951
B2C,3229,2021-09-06,9,Mcguire and Sons,14157
B2B,3230,2020-10-08,10,Boyle PLC,14727
B2B,3231,2020-08-16,11,Hinton LLC,62581
B2B,3232,2023-08-06,12,null,INVALID_92404
B2B,3233,2023-03-02,13,Harris Ltd,62602
B2B,3234,2022-11-20,14,Perez and Sons,95202
B2C,3235,2024-03-13,15,Hale LLC,85617
B2C,3236,2025-02-14,16,"Bray, Jordan and Torres",06499
B2C,3237,2023-02-04,17,Ross LLC,INVALID_53470
B2B,3238,2021-03-17,18,Robinson Ltd,53510
B2B,3239,2021-12-27,19,Jones-Wang,18438
B2C,3240,2021-09-13,20,"Weiss, Chavez and Contreras",46510
B2C,3241,2020-05-01,21,Lawson-Williams,81215
B2C,3242,2021-12-11,22,Chavez-Randall,INVALID_45280
B2B,3243,2024-02-29,23,Williams Inc,67358
B2C,3244,2023-01-01,24,"Robbins, Valenzuela and Morgan",44256
B2B,3245,2021-10-16,25,Joseph-Erickson,54846
B2C,3246,2022-08-24,26,Thompson LLC,50610
B2C,3247,2023-09-08,27,"Gonzales, Manning and Preston",29488
B2C,3248,2021-07-25,28,Martin PLC,58302
B2B,3249,2024-03-11,29,Mccormick LLC,04559
B2B,3250,2020-11-23,30,"Robinson, Jones and Jimenez",05322
B2B,3251,2021-10-01,31,Price Group,19743
B2C,3252,2021-03-31,32,"Long, Evans and Luna",71839
B2B,3253,2022-05-20,33,"Bautista, Ward and Walker",41040
B2C,3254,2020-05-13,34,Griffin-Christian,62349
B2B,3255,2023-12-04,35,Nguyen-Olsen,74321
B2C,3256,2024-04-19,36,Mcdonald PLC,64988
B2C,3257,2022-04-08,37,Joseph Inc,10063
B2C,3258,2020-11-27,38,Scott-Yates,74477
B2B,3259,2020-09-28,39,Reeves and Sons,95196
B2B,3260,2022-01-01,40,"Ramos, Miller and Sandoval",16753
B2B,3261,2022-07-25,41,Doyle-Hernandez,37273
B2B,3262,2021-05-01,42,Cole Ltd,51919
B2C,3263,2022-02-16,43,Vasquez and Sons,57306
B2C,3264,2022-03-14,44,Wolfe-Smith,47358
B2B,3265,2023-04-05,45,"Cruz, Trujillo and Floyd",96653
B2C,3266,2021-05-01,46,Clark-Allen,50799
B2C,3267,2023-06-18,1,Ortiz Group,94149
B2C,3268,2023-08-02,2,"Moore, Wall and Compton",39921
B2B,3269,2024-06-19,3,Stevenson and Sons,00673
B2B,3270,2020-09-16,4,"Collins, Munoz and Marshall",93242
B2B,3271,2025-04-26,5,Smith PLC,69693
B2C,3272,2023-02-20,6,Morris-Richards,67917
B2C,3273,2024-02-11,7,King Inc,25791
B2C,3274,2023-05-27,8,null,23829
B2B,3275,2022-05-15,9,Davis Inc,41134
B2B,3276,2023-04-15,10,"Berry, Hall and Giles",45852
B2B,3277,2021-05-06,11,Pineda Ltd,87894
B2C,3278,2024-04-19,12,"Washington, Krueger and Payne",56842
B2B,3279,2023-06-01,13,"Lopez, Bennett and Perez",97446
B2B,3280,2022-01-25,14,Hughes-Reed,47593
B2C,3281,2024-10-21,15,Alexander LLC,17687
B2B,3282,2023-09-06,16,"Green, Clayton and Booth",27869
B2B,3283,2022-12-28,17,"Williams, Blackwell and Wilson",43713
B2B,3284,2020-10-13,18,Maxwell-Miles,86302
B2B,3285,2022-02-12,19,null,52003
B2B,3286,2024-05-18,20,Shaffer-Bryant,90246
B2C,3287,2024-02-24,21,Robinson-Williams,88961
B2B,3288,2024-02-05,22,"Wells, Mcintyre and Lewis",INVALID_47545
B2B,3289,2021-07-09,23,Gregory Ltd,64289
B2B,3290,2021-12-10,24,"Hobbs, Carpenter and Galvan",06393
B2C,3291,2022-08-24,25,"Gonzalez, Valenzuela and Martinez",70904
B2B,3292,2023-05-28,26,"Miller, Medina and Sawyer",14409
B2B,3293,2024-02-03,27,Hill-Perry,51541
B2C,3294,2020-10-14,28,Rojas-Dickson,INVALID_21263
B2B,3295,2021-03-15,29,"English, Smith and Pope",08245
B2C,3296,2020-11-15,30,Young-Harmon,28861
B2C,3297,2023-07-11,31,Riggs-Johnson,33861
B2B,3298,2024-01-16,32,Walton-Boyd,18150
B2C,3299,2021-08-07,33,Rasmussen and Sons,60989
B2C,3300,2025-01-19,34,"Thomas, Mcclure and Holt",INVALID_67798
B2B,3301,2024-08-29,35,Chambers-Allen,57773
B2C,3302,2023-04-21,36,Clark Ltd,27996
B2B,3303,2024-11-06,37,Wells-Mueller,62078
B2C,3304,2020-10-30,38,Pittman-Mcgrath,39950
B2B,3305,2024-11-22,39,Spears and Sons,64694
B2B,3306,2022-01-11,40,Gonzalez-Moore,14869
B2B,3307,2024-02-09,41,Jackson PLC,64116
B2C,3308,2022-09-16,42,"Buck, Williams and Martinez",17874
B2B,3309,2021-03-13,43,Smith Inc,38528
B2B,3310,2022-09-26,44,Haney Group,61717
B2C,3311,2022-01-08,45,"Schneider, Carr and Duncan",15636
B2C,3312,2025-03-20,46,Hicks Inc,57373
B2C,3313,2023-07-09,1,"Mcdonald, Obrien and Baker",70784
B2C,3314,2023-08-30,2,"Cruz, Villegas and Salazar",67726
B2B,3315,2023-01-25,3,"Adams, Murphy and Durham",80438
B2B,3316,2024-06-10,4,Huynh-Long,90554
B2C,3317,2023-05-16,5,"Jones, Daugherty and Lee",99422
B2C,3318,2023-03-31,6,"Herring, Benjamin and Guerrero",50271
B2C,3319,2022-08-13,7,"Nash, Taylor and Smith",88952
B2B,3320,2024-12-04,8,"Chapman, Calderon and Wilson",71699
B2C,3321,2023-05-08,9,"Collins, Branch and Wood",05692
B2B,3322,2022-05-30,10,Griffith and Sons,33035
B2C,3323,2022-06-14,11,Griffin Inc,32366
B2B,3324,2024-07-31,12,"Pineda, Conley and Williams",84473
B2B,3325,2024-05-25,13,"Taylor, Saunders and Duffy",92941
B2C,3326,2024-06-04,14,Carter-Fuller,63501
B2C,3327,2021-03-02,15,"Cooper, Ingram and Bennett",45343
B2B,3328,2024-09-27,16,Wilson Group,44977
B2B,3329,2023-10-10,17,Graves-Kelley,82541
B2B,3330,2022-03-15,18,Rios-Fischer,53194
B2B,3331,2021-05-03,19,Ford-White,91505
B2B,3332,2022-09-07,20,Perez-Daniels,76078
B2C,3333,2022-09-09,21,Graham Group,80347
B2C,3334,2021-10-19,22,White PLC,10657
B2B,3335,2020-08-04,23,Cruz-Brown,80718
B2B,3336,2023-07-10,24,"Gardner, Harris and Wilson",48777
B2B,3337,2022-11-02,25,Richards-Brown,41156
B2C,3338,2021-04-23,26,"Boyd, Peters and Houston",84420
B2C,3339,2021-01-22,27,"Byrd, Mccann and Rose",94112
B2B,3340,2022-02-11,28,"Graham, Oneill and Strickland",95140
B2B,3341,2021-05-12,29,Clarke and Sons,75007
B2C,3342,2021-07-15,30,Charles-Day,45552
B2C,3343,2020-12-22,31,Coleman Group,70047
B2C,3344,2020-05-26,32,"Carr, Russell and Pruitt",40725
B2B,3345,2020-07-05,33,"Jacobs, Johnson and Castillo",57287
B2C,3346,2024-06-04,34,Hamilton-Bennett,78190
B2B,3347,2024-10-02,35,Small-Acevedo,59022
B2B,3348,2022-02-10,36,"Ramirez, Barnes and Cooper",59059
B2B,3349,2021-04-08,37,"Scott, Berry and Watkins",62884
B2C,3350,2025-03-29,38,Taylor-Buckley,50697
B2B,3351,2024-12-26,39,Knight-Choi,45976
B2B,3352,2024-11-22,40,Keller Inc,12725
B2B,3353,2024-12-25,41,Mcconnell-Lewis,67433
B2B,3354,2024-08-31,42,Boyer-Lynch,72127
B2B,3355,2023-10-07,43,Daniel-Griffin,33825
B2C,3356,2024-02-15,44,Cruz LLC,16903
B2C,3357,2023-04-29,45,Watson-Long,32588
B2C,3358,2023-06-24,46,Smith-Johnson,92848
B2C,3359,2023-05-05,1,Martin LLC,49164
B2B,3360,2022-02-13,2,Robertson-Jones,07906
B2C,3361,2022-10-12,3,Johnson PLC,26810
B2B,3362,2021-03-24,4,Trujillo Ltd,32769
B2B,3363,2024-03-04,5,Nelson-Carr,24828
B2C,3364,2021-08-21,6,"Salas, Nguyen and Anderson",55494
B2B,3365,2024-08-06,7,Caldwell-Ellis,89974
B2C,3366,2023-10-08,8,Pearson LLC,38143
B2B,3367,2024-01-06,9,Clark LLC,INVALID_83378
B2B,3368,2025-02-05,10,"Morris, Pope and Clark",69565
B2C,3369,2022-05-22,11,"Lang, Oliver and Cain",96590
B2B,3370,2020-11-22,12,Mason and Sons,INVALID_77838
B2C,3371,2023-04-07,13,"Sosa, Ross and Wood",76201
B2B,3372,2023-09-01,14,Harrison PLC,74724
B2C,3373,2023-02-13,15,"Morales, Jones and Blackburn",56610
B2C,3374,2020-06-04,16,"Holmes, Green and Davis",59147
B2B,3375,2023-01-20,17,Jenkins PLC,57556
B2C,3376,2024-05-11,18,Gomez-Powers,34915
B2C,3377,2023-01-22,19,Jones-Shelton,49739
B2C,3378,2024-11-02,20,Edwards-Butler,48066
B2C,3379,2023-02-22,21,Jackson LLC,61620
B2C,3380,2022-08-05,22,Reynolds Ltd,24452
B2B,3381,2022-09-06,23,Reese-Burgess,20177
B2B,3382,2020-07-20,24,Johnson Ltd,45180
B2C,3383,2023-10-21,25,"Hammond, Williams and Richards",06117
B2C,3384,2024-08-21,26,"Quinn, Wood and Edwards",56006
B2B,3385,2020-08-15,27,"Martin, Anderson and Martin",62322
B2B,3386,2020-12-17,28,"Robinson, Sanchez and Goodwin",70687
B2C,3387,2022-03-09,29,"Bell, Obrien and Gallegos",INVALID_89321
B2B,3388,2020-11-02,30,"Gonzalez, Vang and Torres",85065
B2C,3389,2022-03-20,31,Sutton Inc,28841
B2C,3390,2021-01-15,32,null,66673
B2B,3391,2022-06-28,33,"Hart, Mcknight and Morales",57576
B2B,3392,2021-04-03,34,Miller-Medina,73834
B2B,3393,2020-08-31,35,"Olsen, Mayo and Rowe",61892
B2B,3394,2023-07-18,36,"Gomez, Brennan and Stevenson",90260
B2B,3395,2023-07-26,37,Jordan LLC,21983
B2B,3396,2024-06-19,38,Young-Horton,82386
B2C,3397,2024-09-16,39,Weaver PLC,71106
B2B,3398,2022-03-30,40,Garner-Mckenzie,67477
B2B,3399,2021-05-07,41,Cobb Ltd,42010
B2C,3400,2025-01-27,42,"Preston, Torres and Rodriguez",42397
B2B,3401,2023-03-16,43,Stone-Gardner,29769
B2C,3402,2022-04-18,44,Jones and Sons,39855
B2C,3403,2024-08-19,45,Wiggins Ltd,62628
B2B,3404,2024-01-03,46,Morgan Inc,INVALID_32465
B2C,3405,2023-01-08,1,Hughes Ltd,84463
B2B,3406,2021-06-20,2,"King, Young and Howard",64460
B2C,3407,2024-11-18,3,Parker Ltd,32111
B2C,3408,2020-09-03,4,Johnston-Hernandez,61675
B2C,3409,2020-10-05,5,Lopez PLC,99805
B2C,3410,2025-01-03,6,Ramos-Ellis,80207
B2C,3411,2022-10-27,7,Roberts-Stokes,12607
B2B,3412,2022-02-04,8,Ortega Ltd,69780
B2B,3413,2021-05-29,9,Hodges-Maldonado,90273
B2B,3414,2020-11-27,10,"Turner, Anderson and Boyd",58756
B2C,3415,2020-05-07,11,Olson-Jones,87913
B2C,3416,2022-06-25,12,Grant LLC,49205
B2C,3417,2020-06-07,13,Gibbs-Boyd,38179
B2C,3418,2024-10-21,14,"May, Barrett and Ortega",24143
B2C,3419,2022-09-14,15,"Johnson, Duncan and Collins",06202
B2B,3420,2024-01-15,16,Hamilton LLC,50575
B2B,3421,2025-03-23,17,"Hendricks, Sutton and Becker",27971
B2B,3422,2021-07-12,18,Olson LLC,76361
B2B,3423,2024-03-11,19,"Anderson, Willis and Yates",92202
B2B,3424,2020-08-24,20,Wolf Ltd,50481
B2C,3425,2023-09-07,21,"Vega, Stephenson and Moreno",74944
B2C,3426,2023-11-07,22,Bowman PLC,29608
B2C,3427,2024-06-11,23,"Gonzales, Arnold and Moore",46240
B2C,3428,2020-10-27,24,Riley and Sons,71205
B2C,3429,2022-08-07,25,"Kelley, Glenn and Carey",99209
B2B,3430,2023-09-11,26,Parrish-Melton,49507
B2C,3431,2020-12-19,27,Cook LLC,31474
B2B,3432,2020-12-23,28,King-Frazier,24392
B2B,3433,2023-12-26,29,"Moore, Scott and Johnson",79519
B2B,3434,2022-03-23,30,"Murray, Griffin and Holland",01622
B2B,3435,2024-08-26,31,"Wiggins, Richardson and Jackson",INVALID_57580
B2B,3436,2024-12-15,32,Smith LLC,42246
B2B,3437,2025-01-22,33,Cruz-Rogers,78959
B2B,3438,2022-08-17,34,Knight-Santiago,46443
B2C,3439,2025-03-25,35,Tucker Inc,75742
B2C,3440,2024-03-20,36,"Gutierrez, Harper and Fowler",54904
B2B,3441,2021-05-08,37,"Wilson, Gallagher and Lewis",05656
B2C,3442,2023-04-16,38,"Fischer, Grant and Davila",66585
B2B,3443,2021-06-13,39,Allen-Rogers,38835
B2B,3444,2024-12-24,40,Lawson-Schwartz,27053
B2C,3445,2022-12-11,41,Dickson-Johnson,67661
B2B,3446,2025-01-29,42,Perkins and Sons,94722
B2B,3447,2024-10-28,43,Watson Group,50158
B2C,3448,2025-01-23,44,Thornton-Oconnor,75026
B2B,3449,2020-10-07,45,Arnold-Hart,02852
B2C,3450,2021-04-28,46,Nguyen Ltd,99297
B2B,3451,2021-08-04,1,Lewis-Wolfe,16860
B2C,3452,2024-08-05,2,Juarez-Stevens,95972
B2C,3453,2021-10-04,3,Travis Ltd,76562
B2C,3454,2021-10-02,4,Allen PLC,40220
B2B,3455,2021-05-08,5,Johnson-Santiago,07035
B2C,3456,2020-11-18,6,"Porter, Davis and Burgess",39737
B2C,3457,2024-09-29,7,Wood-Gonzalez,40156
B2C,3458,2022-07-31,8,"Walters, Barnett and Mitchell",60075
B2B,3459,2023-07-08,9,Owens-Murphy,58764
B2C,3460,2021-10-27,10,Roberts-Kelly,02160
B2B,3461,2024-06-24,11,Bush LLC,69128
B2B,3462,2022-09-03,12,"Hunter, Taylor and Hall",69768
B2C,3463,2022-09-23,13,"Wood, Scott and Hernandez",25123
B2B,3464,2024-01-01,14,null,39229
B2C,3465,2024-12-17,15,Clark Group,12993
B2C,3466,2022-07-09,16,"Mercado, Kelly and Hobbs",11575
B2B,3467,2023-08-09,17,null,26568
B2C,3468,2020-06-01,18,Wong and Sons,39975
B2C,3469,2021-01-03,19,Blankenship-Johnson,48991
B2B,3470,2020-10-22,20,"Jordan, Cox and Massey",98806
B2B,3471,2023-07-25,21,"Morales, Powers and Rodriguez",09840
B2B,3472,2023-09-05,22,Meyer Ltd,95436
B2C,3473,2022-04-22,23,"Lindsey, Levy and Roman",72860
B2B,3474,2024-07-31,24,Richardson-Hines,49958
B2C,3475,2022-09-24,25,Jackson LLC,70461
B2B,3476,2021-01-07,26,Bailey LLC,INVALID_48784
B2C,3477,2021-08-30,27,"Ortiz, Burnett and Randall",27138
B2B,3478,2020-06-22,28,"Fox, Ray and Garner",72902
B2C,3479,2025-04-12,29,Bryant LLC,01756
B2B,3480,2025-02-14,30,Watkins Ltd,61902
B2B,3481,2024-01-27,31,Diaz Inc,05961
B2C,3482,2023-07-08,32,Allen Inc,01298
B2B,3483,2021-01-14,33,Woods Ltd,88762
B2C,3484,2020-08-20,34,Holland-Murphy,76289
B2B,3485,2022-08-23,35,Lindsey and Sons,56836
B2B,3486,2024-08-17,36,Wolfe PLC,08826
B2B,3487,2024-05-09,37,Brown and Sons,INVALID_12549
B2B,3488,2021-06-12,38,"Martinez, Hernandez and Sherman",INVALID_39957
B2B,3489,2025-03-05,39,Hall PLC,72557
B2C,3490,2025-03-09,40,"Bowen, Wilson and Moore",32320
B2C,3491,2021-02-21,41,Stewart LLC,14929
B2C,3492,2022-08-09,42,Watkins-Beck,76066
B2B,3493,2021-06-24,43,Doyle-Hernandez,58456
B2B,3494,2022-05-21,44,"Little, Richmond and Stevenson",29543
B2B,3495,2023-02-25,45,Fuller Group,21194
B2C,3496,2023-07-29,46,Gilbert and Sons,49852
B2C,3497,2020-12-16,1,"Taylor, Clark and Holmes",97317
B2C,3498,2025-01-08,2,Benjamin-Snyder,56792
B2C,3499,2021-01-20,3,"Brandt, Johnson and Cannon",47912
B2C,3500,2021-05-22,4,Hansen PLC,21021
B2B,3501,2021-02-08,5,null,59542
B2B,3502,2021-08-08,6,Schmidt-Lopez,43991
B2C,3503,2020-07-16,7,null,14205
B2B,3504,2021-11-09,8,Campos-White,70088
B2B,3505,2022-06-01,9,Mendez-Maldonado,14356
B2C,3506,2023-11-10,10,Brown-Evans,57724
B2B,3507,2025-01-04,11,Chambers-Williams,19551
B2C,3508,2023-05-20,12,Torres LLC,52813
B2B,3509,2020-06-07,13,Hughes-Martin,13059
B2C,3510,2024-07-21,14,Richardson-Harrison,12131
B2C,3511,2021-06-04,15,Mitchell Ltd,54949
B2B,3512,2020-12-08,16,Howard Ltd,86840
B2B,3513,2024-05-05,17,Conley LLC,47050
B2C,3514,2021-12-21,18,"Gentry, Thompson and Smith",49001
B2B,3515,2022-09-26,19,Brown Ltd,06787
B2B,3516,2022-09-27,20,Rangel Ltd,02169
B2C,3517,2021-09-06,21,Robbins Group,27138
B2B,3518,2020-12-18,22,Mays-Davis,47587
B2C,3519,2025-02-19,23,Hendrix Inc,42308
B2C,3520,2024-12-23,24,"Fernandez, Roberts and Parker",99691
B2C,3521,2023-04-19,25,Fernandez-Grant,82164
B2C,3522,2021-12-06,26,"Spencer, Bruce and Martinez",94650
B2B,3523,2023-10-20,27,"Velasquez, Gonzalez and Campbell",73266
B2C,3524,2021-07-21,28,Wise-Ortiz,33163
B2C,3525,2024-06-19,29,"Sweeney, Smith and Baker",49084
B2C,3526,2021-06-26,30,"Gomez, King and Boyd",66696
B2C,3527,2021-02-06,31,Riley Ltd,INVALID_90983
B2B,3528,2024-01-23,32,"Valdez, Torres and Dunn",65799
B2B,3529,2020-09-16,33,Perez Inc,47167
B2B,3530,2020-12-05,34,Bell Ltd,82531
B2B,3531,2021-06-28,35,"Potter, Spencer and Wheeler",83998
B2B,3532,2023-05-08,36,Green and Sons,97238
B2C,3533,2025-03-14,37,Fitzpatrick-Oliver,83217
B2C,3534,2023-07-10,38,Williams-Thompson,74055
B2B,3535,2022-11-14,39,Vasquez-Garcia,51672
B2B,3536,2020-08-05,40,Franklin Inc,75442
B2B,3537,2021-09-30,41,Cruz Ltd,01768
B2C,3538,2024-05-05,42,Mason Inc,02926
B2B,3539,2023-06-18,43,Johnston LLC,70677
B2B,3540,2023-01-28,44,Estes and Sons,48946
B2C,3541,2020-09-25,45,"Henry, Ross and Gordon",65604
B2C,3542,2024-06-23,46,Phillips-Anderson,31364
B2C,3543,2020-12-19,1,Shepard-Coleman,27272
B2C,3544,2022-10-02,2,Schaefer-Ross,95609
B2C,3545,2024-06-28,3,"Carter, Thompson and Clark",02032
B2C,3546,2020-12-03,4,"Ferrell, Gutierrez and Juarez",62832
B2C,3547,2021-04-17,5,Baldwin-Murphy,INVALID_99877
B2B,3548,2022-11-12,6,null,45268
B2C,3549,2022-10-01,7,Rodriguez-Reynolds,50734
B2C,3550,2020-11-16,8,Wiggins Ltd,89508
B2B,3551,2022-05-13,9,"Hall, Martin and Fisher",05692
B2B,3552,2022-07-03,10,null,84921
B2B,3553,2021-09-03,11,Livingston-Green,09311
B2C,3554,2020-12-15,12,Li PLC,30975
B2C,3555,2024-03-12,13,"Mills, Pearson and Brown",35886
B2B,3556,2020-12-29,14,Walker Inc,82355
B2B,3557,2022-03-08,15,Chandler Inc,59574
B2C,3558,2024-04-11,16,Neal PLC,44685
B2B,3559,2022-03-29,17,"Morales, Richardson and Shaw",31258
B2B,3560,2023-01-25,18,Doyle-Holden,49552
B2C,3561,2024-12-16,19,Mendoza and Sons,59685
B2C,3562,2023-04-20,20,null,97840
B2C,3563,2021-05-18,21,null,65692
B2C,3564,2025-04-28,22,Nunez and Sons,56384
B2B,3565,2023-02-27,23,Mcdonald-Vincent,INVALID_91033
B2C,3566,2021-09-26,24,Klein PLC,17418
B2C,3567,2024-04-09,25,Gilbert Ltd,50558
B2B,3568,2020-05-24,26,"Lopez, Anderson and Alexander",15602
B2C,3569,2021-11-10,27,"Chambers, Garcia and Lyons",77214
B2C,3570,2021-07-03,28,Jones PLC,20127
B2B,3571,2024-01-27,29,Tucker-White,28744
B2B,3572,2024-04-17,30,"Barrett, Sanchez and Morris",36924
B2B,3573,2025-03-31,31,Mccoy PLC,40087
B2B,3574,2024-03-10,32,Walters LLC,INVALID_52489
B2B,3575,2022-02-02,33,Washington-Garcia,63680
B2B,3576,2023-03-09,34,Castaneda-Bullock,89024
B2C,3577,2020-05-12,35,Harris and Sons,30007
B2C,3578,2021-01-10,36,"Black, Williams and Bell",55122
B2B,3579,2023-05-15,37,Johnson-Murphy,95044
B2B,3580,2023-12-10,38,Davis-Fernandez,85447
B2C,3581,2025-01-12,39,Cunningham-Miller,57682
